temperature_c,pressure_hpa,humidity_percent,light_lux,distance_cm,object_detected,label
25.754200787804372,993.8309728319698,54.00840200617735,493.83275316938165,100.0,0,warning
43.150994944763156,1015.1009577144749,38.14801410072641,511.72044520980023,100.0,0,critical
26.65083269797606,1017.0675481800032,55.44383045723463,502.5204609959311,100.0,0,normal
26.54339742129669,998.7572868968497,54.19012560297683,291.23434654662805,100.0,0,normal
26.864869741909335,1010.9244985551832,50.60560489696467,9.957971354002893,100.0,0,critical
37.74812184982392,1007.2666764273955,45.04394040194715,442.9153683522564,100.0,0,warning
27.40242784432789,1010.9596231348922,28.69500371857717,379.0296426899115,100.0,0,normal
24.124783486486066,1018.293719149574,46.61643692820517,127.07079730790045,100.0,0,warning
26.045123841750655,960.7710389910418,32.55223978945674,723.5295790828715,100.0,0,critical
26.70018797863362,1017.378579312005,47.84933501779874,141.4882344261227,100.0,0,warning
23.146139056843833,1012.702373219691,19.06986127944742,377.0734830398852,100.0,0,normal
26.44305805891438,967.9655427575103,51.04095395178047,800.5540016325883,100.0,0,critical
27.04514086401928,1025.1987620316963,56.074182548084146,567.6690944062832,100.0,0,normal
47.38691654542355,1018.2721582748663,40.790701171620086,264.2848973317264,100.0,0,critical
44.615061444810856,1013.7467810073289,43.35817293955352,359.2212129160672,100.0,0,critical
36.028318227604025,1015.8604638920247,44.32088145198117,350.80112859126814,100.0,0,warning
22.43939120265821,1017.3622866414007,50.20160942366929,488.0988963464741,100.0,0,normal
27.798710873172006,1017.6231684145638,45.47704295936139,422.36758667533115,100.0,0,normal
23.232285127597734,1013.7686255297276,45.465669747568,362.84356426032525,100.0,0,normal
22.413716912482705,950.8596709282289,48.60482730290031,275.6220392561403,100.0,0,critical
32.8980320555013,1017.8270398721769,46.56934036462983,427.77353465585196,100.0,0,warning
25.9828589054404,1015.8488017859933,46.56385385242633,488.1385758512833,8.10864603577176,1,critical
26.996020219719306,998.5187231090315,61.706997638245824,483.24924462137915,100.0,0,normal
20.617851854870672,1011.3245026060039,53.99869648092562,71.53223105291356,100.0,0,critical
23.85267598623953,1010.2657052937981,44.73797383827201,434.7890274639482,100.0,0,normal
31.829446511378805,1019.7486976477531,43.55391608163552,266.19832886872746,100.0,0,warning
22.87539257254779,1015.3679621531759,37.644606126129574,685.9921286021047,100.0,0,normal
26.17371418760054,1023.9522781290499,37.075709398954494,432.04427244766737,100.0,0,normal
21.659989051250218,1010.3416904984017,83.80376175494554,791.51391715415,100.0,0,critical
25.140104326226364,1018.809391513041,37.581174926475406,528.6042779281743,31.877145696467124,1,warning
23.928397073895404,1004.4632102120353,65.84878484220073,648.2973944008327,100.0,0,warning
24.91885634650965,1007.1066845526437,45.36891284960835,168.15160821578985,100.0,0,warning
28.257231091142582,1006.0994927089256,31.372940485158765,493.33427613240576,100.0,0,normal
26.094194762340077,1011.9890367378305,43.258550374182235,631.8532222384629,100.0,0,normal
26.69943351280922,1010.1235514504862,73.62169331396623,510.3641080488108,100.0,0,warning
27.6224204607848,1016.4720315947269,42.38530965550292,357.228614992148,38.45378226792379,1,warning
26.24823963410431,1016.1417275463214,44.90202581722468,392.3294754217002,100.0,0,normal
33.79064119440619,1015.7890515317594,45.08282095874704,342.57965211798086,100.0,0,warning
25.028488328027425,1005.1182414555028,47.828382905589415,93.43041141674902,100.0,0,critical
23.729545066941597,1016.5211114474221,87.85345369294784,319.6133678704566,100.0,0,critical
26.39277489491343,1017.7765260428525,45.707255090334776,677.3036097266314,38.80397995910981,1,warning
36.847854815894884,1011.8971376625958,47.44811518414317,626.5599574451824,100.0,0,warning
27.541399170184384,991.2369625103117,46.759337204847476,340.86859291437725,100.0,0,warning
27.931297537843108,1011.8711184975673,45.54022563750339,329.0302176543852,100.0,0,normal
23.454349570924855,1011.8159069663,41.11709161736717,509.8248967263587,100.0,0,normal
30.13981407095067,1006.208941657369,91.1340708837843,540.6438042607023,100.0,0,critical
35.44037817797843,1013.7887539051486,43.517303017473935,291.0716827924821,100.0,0,warning
26.015515340623,1013.2699420922289,72.59212794260367,422.4164574569075,100.0,0,warning
25.706965811897334,1013.6075250570086,37.188997829733026,392.9052992771716,34.939575981439994,1,warning
26.900847676372102,1010.115481721688,37.812682629213135,559.0303005807807,100.0,0,normal
26.187113444561724,998.2980568266786,50.24720621223809,122.48509227586932,100.0,0,warning
26.513577359973965,1016.062343970068,36.86653497138802,122.91536559106717,100.0,0,warning
22.84791444110271,952.3074628228585,43.55899095121743,563.8893579251637,100.0,0,critical
21.497260086864287,1005.3621475309534,39.673172734128606,202.98189117293745,100.0,0,warning
47.116684566856165,1017.953990441761,44.261269096065185,345.1053360619289,100.0,0,critical
22.169258515899173,1010.8967733861732,42.25828386778584,403.72672769340573,100.0,0,normal
23.349005606414977,1011.393070791735,48.303451634205,432.35305366352304,100.0,0,normal
26.47693315999082,1013.8568414059498,44.07481374089408,463.86755652928537,100.0,0,normal
32.77140902960549,1013.8332641428176,47.60141437223251,479.9931160295793,100.0,0,warning
24.095387361501846,1000.8806033668552,32.32877741211421,591.2497587373157,100.0,0,normal
47.55201013900624,1015.3910113095088,44.50312536063852,647.4607154087064,100.0,0,critical
35.847053059270586,1021.1955840272203,58.421606512611525,433.56941099504064,100.0,0,warning
23.359756559807582,1003.3211722639438,58.09460552089959,379.30247955654687,47.83786206513125,1,warning
21.969617875602896,1019.8343713372226,58.15974170801027,470.1156752532346,100.0,0,normal
20.001188570252854,1024.4547128629538,33.88342026589123,302.552150365173,100.0,0,normal
23.428021078984102,1006.3438352322111,70.95472275611425,560.9589592295052,100.0,0,warning
24.930576460589513,1007.1566098119023,54.142582516120164,590.2319639224129,100.0,0,normal
29.629317133347016,1003.6636740370412,50.49008152299611,306.4740954572418,100.0,0,normal
35.52267322503544,1008.5190526884167,40.78964375018421,680.6981945167588,100.0,0,warning
32.973433300333106,1012.8117002823728,57.36569838127374,410.1028082367679,100.0,0,warning
27.388320365048916,1020.8268633729233,90.73071525767983,342.381304197125,100.0,0,critical
22.861498812095682,1003.3174063274594,41.15838100682385,585.6903335543037,33.12763608806896,1,warning
22.987965237000594,1006.9290569360613,54.26488698800054,594.9995232755523,100.0,0,normal
27.27124029436589,1007.4685324379418,38.40388670777861,426.969233211236,9.61581143368423,1,critical
22.75141481158834,989.3588133970953,58.06121998157704,468.69052806594436,100.0,0,warning
24.875261321126693,1012.1116837198747,56.53604638122812,33.79815504698362,100.0,0,critical
20.300943386016268,1014.6724960088906,66.51889871922738,659.1610637584664,100.0,0,warning
40.633574598080486,1007.4600847897855,33.7847354582701,658.42210366381,100.0,0,critical
23.18448763970616,996.9436217581206,49.086336708220756,623.6696702748868,100.0,0,warning
49.35734538007327,1015.0559107979215,39.40545433737871,639.4949943910767,100.0,0,critical
24.65385635143226,1013.0778952379073,36.22979930483839,327.1938940886847,100.0,0,normal
22.252000905153388,933.4054512361761,45.20901978348631,291.80868414379256,100.0,0,critical
24.053659858727922,1012.8471491829125,75.69440011788208,391.78620959590154,100.0,0,warning
24.16761199453972,1007.0960896867483,72.65164568748237,469.2942370795362,100.0,0,warning
23.009192793950504,967.6057166348487,31.757048948753585,465.7395563634662,100.0,0,critical
49.76935024870834,1019.3594621096933,44.1134995177673,453.41083357741536,100.0,0,critical
23.281944922262582,1017.0677401998528,92.82208668198892,670.4212355232048,100.0,0,critical
25.252759159092825,1022.6946449952915,36.997349403155404,124.3146160931154,100.0,0,warning
19.150149641606646,1019.2390559895813,43.662430855421185,191.07106767237988,100.0,0,warning
26.027200213139434,987.0021995862392,35.640665314317694,155.3285344062021,100.0,0,warning
23.891889413174432,1020.9957834226431,54.608118089375125,533.9535421408982,25.104139124597104,1,critical
23.602099121072797,1019.2610645487991,50.23723330326406,218.91106478688442,100.0,0,warning
22.187365072656334,1012.5844721368566,68.10488867657641,591.2067156427523,100.0,0,warning
27.488107791724374,1008.8832039771079,73.55974435821402,352.82214922298124,100.0,0,warning
26.189508683330573,1017.2670777939015,51.07142871829412,533.7429708763251,100.0,0,normal
23.79872262016239,1011.5415312510336,40.186347102164824,722.2733821410725,100.0,0,normal
24.441783050200613,1018.1385220330285,38.68847384992744,443.5005228183408,35.32336025031075,1,warning
23.419051089109377,1015.35734178568,60.05619597180027,661.4504055385974,100.0,0,normal
37.15871540159357,1014.7081460968456,38.155909136173975,425.49857368608286,100.0,0,warning
24.77142408879623,1012.2135128739955,43.81177958110694,588.3667364221517,37.90868535985829,1,warning
24.099869057041513,1016.1142496617375,36.45903656493925,482.9144617974448,100.0,0,normal
24.92088969228669,1016.4075034868631,45.22654700904369,503.5707367394894,100.0,0,normal
23.947504286965156,1019.9416888910422,80.4569552946344,545.9586781689114,100.0,0,critical
26.515810792222023,1020.2955357865098,38.34880426186037,583.7103920416614,43.299890324755474,1,warning
27.91605055112865,959.5858484446201,45.61586513125723,514.8887270863393,100.0,0,critical
20.59192484949752,1007.8127329964312,43.982948466784016,394.73777592539597,33.9121854608903,1,warning
25.94392266649322,1013.6960770432245,78.26309695022611,546.0765863056234,100.0,0,warning
36.25824633465893,1009.4042334037879,43.310958089378445,381.53845674185794,100.0,0,warning
24.068609519762326,1004.0596725248098,52.455476338530474,98.73684723122,100.0,0,critical
25.534784628143807,986.2137892457688,39.65527637085561,619.0450819443828,100.0,0,warning
24.061051228130097,1015.7128002179298,41.2926584575003,444.1124295715692,100.0,0,normal
23.697163992771102,1010.5805708297283,42.43722153444544,550.89991356823,100.0,0,normal
25.066655851331603,1008.2191155842518,78.99387293854508,518.8464326481741,100.0,0,warning
24.042865515967772,1017.78863826831,53.29637830991943,205.10458929257408,100.0,0,warning
24.275118117193735,1007.4016505268693,34.64254819423275,639.2992144854223,100.0,0,normal
24.683984202842023,1010.8655946502629,36.90316499791866,301.41719937610765,100.0,0,normal
25.77634051533598,1013.193635101848,73.73274845138884,528.7196960476978,100.0,0,warning
21.97544881451785,1008.5031293642268,86.04546966924104,433.1174019613534,100.0,0,critical
28.72925011364616,995.7459566793715,44.26081249117321,353.94555171765137,100.0,0,warning
22.613880090179528,1012.7995574367172,72.1402719405315,396.45135934994016,100.0,0,warning
22.84947082354733,1014.6491997681167,67.52505433878696,283.32734325118804,100.0,0,warning
26.92775823358982,1024.0526150079568,40.54006571993733,197.2819235742025,100.0,0,warning
26.420664992477253,1017.2755431607734,36.611807094358454,223.02778095517948,100.0,0,warning
29.310665496381233,1008.1121893726365,33.44386130398182,671.6415918617513,31.009778888248157,1,warning
34.15325711160473,1014.0302475893976,43.51867816820101,308.86366407770174,100.0,0,warning
23.61136237912234,975.6938145160898,43.395217480552546,564.2054230044798,100.0,0,critical
28.212238983662587,995.4312347249208,37.0612572810012,546.3061259701191,100.0,0,warning
28.10832084142955,999.4138022039324,48.31892400289529,555.5946236141727,100.0,0,warning
27.616023831323556,1007.105916798876,55.77335779003893,26.59284506321188,100.0,0,critical
27.166546486932432,941.7497138767346,40.36639873822941,473.0032040854022,100.0,0,critical
23.724520031497367,1010.3450152249909,40.014875788601884,433.34274570076946,100.0,0,normal
39.70267744173993,1008.6954944575325,35.1132980691822,520.9250462810021,100.0,0,critical
26.363905942589927,1011.4486662170327,47.593330819907536,484.3828334758779,100.0,0,normal
25.957959651492782,1014.6683105264348,53.30031955406319,438.79803213743037,100.0,0,normal
22.548468673995316,1005.6781255989509,46.795614548479776,625.6517963134586,100.0,0,normal
26.749034148265046,1009.7511738657587,35.374393156886846,374.9546705308276,34.65011984415662,1,warning
41.53425303324478,1010.2884583193719,48.40428619885813,474.93097613496326,100.0,0,critical
35.87129382718162,1012.0408927089668,35.247083109446265,514.1265460857093,100.0,0,warning
24.659640666986895,992.220000648035,53.69756147516244,521.8206844646073,100.0,0,warning
24.867840402705365,1006.9449190011877,39.785311137582724,505.6878405579697,100.0,0,normal
27.004170433180818,1015.585984172695,46.8389776649915,132.98268674770316,100.0,0,warning
31.828905274231523,1010.0979157639099,53.951052962387195,720.070718263254,100.0,0,warning
20.518652427160504,986.9491205840192,46.15675602637187,558.9770076418329,100.0,0,warning
21.09779627192275,931.9634707120827,30.456166196902764,591.1654754581002,100.0,0,critical
25.046659017294353,1010.6620032975251,36.388021852722865,526.5543346076639,22.219063520284134,1,critical
26.64290885850681,1013.2280821466077,48.718417046655816,79.50580176061311,100.0,0,critical
28.26686306460219,1007.2682730349065,47.42108372191227,409.48689799767703,100.0,0,normal
25.159195724752074,1015.7702888555796,88.233092023139,503.60377749968984,100.0,0,critical
23.46137995101613,944.773396231338,42.364486903263014,438.3016980175108,100.0,0,critical
23.020743726859326,1017.703855939941,37.140100851693525,473.044022000357,100.0,0,normal
26.421919936406983,1015.2213165574302,42.11227067344736,639.1195764037097,100.0,0,normal
23.480986677187104,1009.3940772157428,31.26350441246361,503.87962793546893,5.227175873780408,1,critical
28.09599950784804,1009.192962283576,46.538343825135165,482.21325468898755,35.748191929311595,1,warning
23.838703394892097,1009.9430737630569,44.25644634709129,55.97446613336749,100.0,0,critical
21.55099042785043,1009.3033360532164,45.21062267154119,588.0143459769301,17.43134716477195,1,critical
26.038693028482346,1020.6636945650129,44.12991881234514,548.205406651873,100.0,0,normal
43.33130655721948,1014.1592104606742,54.16824115313652,406.7154218184912,100.0,0,critical
25.341730876255884,1012.0800833182366,45.14747146452314,541.7098046434005,100.0,0,normal
25.553163011182097,1013.0427804041218,91.58228041423757,662.6687522852418,100.0,0,critical
22.93968773307281,963.0851922740674,41.890041398353745,782.1922464049344,100.0,0,critical
25.398119391146942,1009.998915614206,45.55841667992015,453.76236837658877,100.0,0,normal
23.473481686914965,1003.9755894966775,31.9796604969347,505.7701935993658,100.0,0,normal
22.668656819422672,992.3175147781602,33.588968621748734,593.7634666835013,100.0,0,warning
25.30323765472126,994.7643600267711,46.50242038312871,308.753958157876,100.0,0,warning
26.671384224130282,1007.3514657267119,49.23843342332226,672.988234478948,100.0,0,normal
25.027858583825893,1012.87937456445,46.58467808614284,482.6767505691269,100.0,0,normal
25.120460419882054,1025.3162105624265,43.46111228175102,536.1856810800335,100.0,0,normal
23.687381217539468,1009.0365285890696,50.968807894954594,304.99568369037104,30.65619248257217,1,warning
26.264815478111043,1017.8627722481336,49.97447969773757,311.57303361314524,100.0,0,normal
26.38999580155375,1022.7327141875738,42.91601150449022,707.2200610662512,31.202846852015703,1,warning
46.39628794078575,1017.6085174255018,42.899677413743504,439.83614966192573,100.0,0,critical
44.30345308811826,1009.8166495249715,44.45377901888529,397.8355459624627,100.0,0,critical
27.109333157537527,1015.1804097756362,71.08392864553139,138.77039217737675,100.0,0,warning
25.579549713792826,1023.3770039932272,51.96899762745354,460.87717613985905,100.0,0,normal
22.837873344800204,1016.0796780347213,49.74481006374707,462.8544272823212,100.0,0,normal
23.911234550949636,1013.5546129485493,35.79205138062158,545.0837622014807,100.0,0,normal
27.281710991243312,1012.9075370580348,50.614794283936746,492.5656704682284,40.08007527192652,1,warning
24.034512955635936,1008.2333569587064,68.07321911226069,694.9614150163472,100.0,0,warning
23.821270486111576,1017.2480104851052,47.85612388772038,416.8508485687215,100.0,0,normal
27.85823403710206,941.8466662453325,47.60011309005233,446.45087909362985,100.0,0,critical
22.6111204839886,994.6913518519376,33.89643151546768,408.53102454445013,100.0,0,warning
24.437989371939864,956.2098135531654,42.163543770423914,815.7728486511821,100.0,0,critical
25.67699281498883,1010.923560430496,50.06225492885028,772.4831429365274,100.0,0,normal
22.957534365738574,1016.5417822364967,46.95040571016959,432.3105643115926,100.0,0,normal
30.053864851747242,1010.3456561353984,41.084484459854224,625.2993052482886,100.0,0,normal
22.327983266729085,1011.0541884145701,45.74463898031557,435.88243972685905,39.058221405352214,1,warning
25.45928283277974,1008.3902523646747,41.25954312143453,38.04818854930359,100.0,0,critical
25.519445003442964,1008.478416874478,50.108739670218995,300.6175925277248,100.0,0,normal
23.345302000719293,1007.1451406063919,41.932311633938774,79.06911019001679,100.0,0,critical
21.931402747231083,1017.5621762462958,48.996215880763266,774.6418482557207,38.52166767780743,1,warning
21.31825153733671,1006.6021151663215,40.00145137843457,503.1309260253,100.0,0,normal
26.926752258488644,1015.0639046346824,51.57648127995592,727.6151579184736,100.0,0,normal
27.171853392645595,1018.2760942566553,45.00356395350036,173.55455235443327,100.0,0,warning
24.461186331110884,1016.5877112789798,57.01885641676822,508.891373650373,100.0,0,normal
22.788590663028128,1011.9253948485564,42.53572572651407,593.5592638723208,33.08919494446648,1,warning
24.056136268421135,1018.4447529848368,45.514240152763705,370.6706266484833,100.0,0,normal
29.211669650696976,962.9041292374595,59.741210983066736,570.434274942005,100.0,0,critical
27.003904535583533,1014.0251334353094,35.45476283121013,192.54550226936573,100.0,0,warning
32.61291663482145,1013.1707620874402,36.30203248909758,369.7009845337777,100.0,0,warning
25.59224055412915,1014.3052763608995,45.04090765313969,471.84954399498235,100.0,0,normal
19.186023561356716,1011.1258897168909,36.69164943324822,304.24690214468654,18.248514673255823,1,critical
24.561687960573877,1019.1386043856959,67.91935755057308,395.190843909463,100.0,0,warning
25.653597819779563,1021.1450480167464,72.00173115846782,452.62429244910834,100.0,0,warning
22.244661264085817,1008.3108748004244,49.12028213766928,561.6543141094651,100.0,0,normal
25.96029227244474,1026.654336166118,70.95522561855788,478.34122532820396,100.0,0,warning
27.896701713858555,949.1441573642091,33.46352366513432,274.7331071833645,100.0,0,critical
